Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,content_rating,budget,title_year,imdb_score,aspect_ratio,movies_made,english,num_genre,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Genre_Other,actor_1_n_movies,actor_2_n_movies,actor_3_n_movies,num_pop_actors
train,1,256,95,131175,Maggie ,30219,PG-13,8500000,2015,5.6,2.35,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0
train,1,123,111,31968347,Leaving Las Vegas ,93894,R,3600000,1995,7.6,1.66,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,4,6,1
train,1,149,91,35385560,The Boy Next Door ,27198,R,4000000,2015,4.6,2.35,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,1,1
train,1,20,105,26562118.350177303,Trapeze ,3102,Approved,4000000,1956,6.8,2.35,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0
train,1,323,106,20803237,The Kids Are All Right ,110616,R,3500000,2010,7.1,1.85,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,4,2
train,1,172,93,13008928,They Live ,73501,R,4000000,1988,7.3,2.35,9,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0
train,1,111,172,81048532.07543784,The Great Escape ,165638,Approved,4000000,1963,8.3,2.35,1,1,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7,5,1,0
train,0,74,109,10941801,What the #$*! Do We (K)now!? ,12059,Unrated,59438645.90366035,2004,5.4,1.85,1,1,6,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,1,0
train,1,548,165,25359200,Boyhood ,266020,R,4000000,2014,8,1.85,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
train,1,27,93,10097096,The Wash ,5612,R,4000000,2001,4.6,1.85,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
train,1,22,82,9821335,3 Strikes ,1415,R,6000000,2000,4,1.85,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,10,0
train,1,157,101,8243880,The Cooler ,28714,R,3200000,2003,7,2.35,1,1,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,10,6,0
train,0,70,120,101327352.37409787,The Misfits ,12981,Approved,4000000,1961,7.4,1.66,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,1,0
train,1,125,81,7825820,The Night Listener ,13086,R,4000000,2006,5.9,1.85,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23,9,7,1
train,1,10,82,7557877,The Jerky Boys ,2129,R,517363.40810630366,1995,4.6,1.85,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0
train,1,69,86,17314483,A Haunted House 2 ,14621,R,4000000,2014,4.7,1.85,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
train,1,46,90,4613815,Let's Go to Prison ,19622,R,13934682.447454758,2006,6,1.85,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0
train,1,51,110,4301331,Four Rooms ,78241,R,4000000,1995,6.7,1.85,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,8,7,1
train,1,163,104,4046737,Secretary ,67949,R,4000000,2002,7.1,1.85,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0
train,1,52,96,3713002,The Real Cancun ,3611,R,8000000,2003,2.7,1.85,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
train,1,40,110,3468572,Talk Radio ,10073,R,4000000,1988,7.3,1.85,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0
train,1,50,84,2892582,Waiting for Guffman ,22697,R,4000000,1996,7.6,1.85,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,8,0
train,1,45,94,2800000,Love Stinks ,4377,R,4000000,1999,5.8,1.85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0
train,1,121,93,2426851,You Kill Me ,16224,R,4000000,2007,6.5,2.55,4,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,1,2,0
train,1,114,96,1325073,Thumbsucker ,18762,R,4000000,2005,6.6,2.35,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0
train,1,270,88,74701639.8399346,Red State ,53342,R,4000000,2011,6.2,1.85,11,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10,18,0
train,1,15,87,800000,The Barbarians ,2308,R,4000000,1987,4.8,1.85,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0
train,1,122,83,1429260,The Art of Getting By ,45293,PG-13,19860898.288443696,2011,6.6,2.35,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,6,2,0
train,1,35,103,4871918.40079956,Zipper ,4091,R,4500000,2015,5.7,2.35,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,1,0
train,1,41,99,562059,Poolhall Junkies ,8535,R,4000000,2002,7,1.85,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,2,0
train,1,31,106,399793,The Loss of Sexual Innocence ,2877,R,4000000,1999,5.4,1.78,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0
train,1,232,117,371897,Joe ,36494,R,4000000,2013,6.9,2.35,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,1,1
train,1,68,102,354704,Prison ,2705,R,1300000,1987,5.9,1.85,14,1,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,3,2,1
train,1,34,103,75078,An Everlasting Piece ,1398,R,14000000,2000,6.3,1.85,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0
train,1,19,100,14585988.442972193,The Velocity of Gary ,1555,R,4000000,1998,5,2.35,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,2,1
train,1,215,98,18469,Stake Land ,34263,R,650000,2010,6.5,2.35,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0
train,1,12,92,12836,The Last Time I Committed Suicide ,1686,R,4000000,1997,5.8,1.85,3,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,6,1
train,1,34,168,27290452.70672399,1776 ,6303,PG,4000000,1972,7.6,2.35,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,3,1,0
train,0,35,96,176656014.78946984,Hell's Angels ,3753,Passed,3950000,1930,7.8,1.2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
train,1,6,103,45968670.37456663,Purple Violets ,2727,Not Rated,4000000,2007,6.6,1.85,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,1,0
train,1,39,93,540485.5629109433,The Veil ,4146,R,4000000,2016,4.7,2.35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0
train,1,3,84,54689667.186522506,How to Fall in Love ,1929,TV,4000000,2012,6.3,1.78,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0
train,1,161,121,22402543.811470266,Network ,103493,R,3800000,1976,8.1,1.85,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,7,2,1
train,1,157,226,198655278,Gone with the Wind ,215340,G,3977000,1939,8.2,1.37,3,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,4,0
train,1,53,152,14873,Major Dundee ,5294,Approved,3800000,1965,6.8,2.35,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,3,2,0
train,1,1,92,154737.53459324324,Down for Life ,257,R,5145936.865537918,2009,7.3,1.85,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,0
train,1,21,107,8000000,Annie Get Your Gun ,3167,Passed,3768785,1950,7,1.37,3,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,1,0
train,1,41,102,2956000,The Pirate ,3258,Approved,3700000,1948,7.1,1.37,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
train,1,134,88,83400000,Airplane! ,160281,PG,3500000,1980,7.8,1.85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
train,1,11,88,3753992.4869155614,Chain of Command ,801,R,5000000,2015,3.5,1.33,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,1,0
train,0,20,97,27900000,Friday ,74626,R,3500000,1995,7.3,1.85,7,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,0
train,1,28,97,27900000,Menace II Society ,39508,R,3500000,1993,7.5,1.85,3,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,5,4,0
train,1,95,85,14000000,Creepshow 2 ,15956,R,3500000,1987,6,1.85,1,1,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6,3,2,1
train,1,31,121,12525674.514468174,The Ballad of Cable Hogue ,6350,R,3716946,1970,7.3,1.85,4,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,2,0
train,0,79,134,3385576.8842343953,In Cold Blood ,19026,Approved,3500000,1967,8,2.35,4,1,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
train,1,425,92,25138292,The Witch ,66483,R,3500000,2015,6.8,1.66,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,1,0
train,1,19,93,10305534,I Got the Hook Up ,1721,R,3500000,1998,3.9,1.85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
train,1,43,96,9449219,She's the One ,13949,R,3500000,1996,6.1,1.85,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0
train,0,127,105,6390032,Gods and Monsters ,24977,R,3500000,1998,7.5,2.35,5,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2,1
train,1,33,94,4395764.327236335,Train ,4790,R,16755568.276040439,2008,4.8,1.85,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
train,1,252,37,5923044,Evil Dead II ,113451,NC17,3600000,1987,7.8,1.85,9,1,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,2,1,0
train,1,31,81,3293258,Pootie Tang ,11399,PG-13,3000000,2001,5.2,1.85,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,0
train,1,139,97,2070201.8024281121,Sharknado ,34532,TV,1000000,2013,3.3,1.78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,1,0
train,1,30,101,220234,Ira & Abby ,1950,R,3500000,2006,6.5,1.85,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,7,0
train,1,50,98,101228,Winter Passing ,7228,R,3500000,2005,6.4,1.85,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,2,2
train,1,50,91,96793,D.E.B.S. ,12188,PG-13,3500000,2004,5.3,2.35,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,5,1
train,1,15,98,7024616.727153672,The Betrayed ,1634,Not Rated,3500000,2008,6.1,1.85,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
train,1,5,104,1427501.2981580307,Taxman ,372,R,1000000,1998,5.5,1.37,1,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,2,0
train,1,4,96,52398908.598308675,2:13 ,961,Not Rated,3500000,2009,4.8,2.35,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,8,1,0
train,1,7,92,239124.78408736968,Wicked Blood ,1928,Not Rated,3500000,2014,5.4,1.85,1,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,6,0
train,1,55,94,6929025.27447643,High Anxiety ,15115,PG,3400000,1977,6.7,1.85,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0
train,1,290,107,5354039,Margin Call ,92599,R,3500000,2011,7.1,1.85,3,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,14,3,1
train,1,10,99,52483775.3291288,August ,1262,Not Rated,9905762.353830688,2011,6.1,2.35,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
train,1,159,92,2926565,Choke ,28573,R,3000000,2008,6.5,1.66,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0
train,1,535,107,13092000,Whiplash ,399138,R,3300000,2014,8.5,2.4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,2,4,1
train,1,85,93,17311,The Dead Girl ,12304,R,10574518.42169809,2006,6.7,1.85,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,4,1,1
train,1,109,94,34143911.19399505,A Christmas Story ,104908,PG,4000000,1983,8.1,1.85,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
train,1,60,91,8108247,Bella ,9607,PG-13,3300000,2006,7.4,1.85,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,2,0
train,1,1,97,146025.54017512433,The Opposite Sex ,557,Not Rated,3300000,2014,4.5,16,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0
train,1,215,136,77035215.95325562,Rosemary's Baby ,140527,R,2300000,1968,8,1.85,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0
train,0,107,113,21380436.55635564,The Man Who Shot Liberty Valance ,53741,Approved,3200000,1962,8.1,1.85,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,0
train,1,122,99,2277396,Adam ,29239,PG-13,17119764.26135026,2009,7.2,2.35,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,2,0
train,1,261,105,5776314,Beginners ,73349,R,3200000,2010,7.2,1.85,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,1,0
train,1,130,95,2583760.523696419,Feast ,25542,R,3200000,2005,6.4,2.35,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,3,1
train,1,94,109,141600000,Animal House ,90177,R,3000000,1978,7.6,1.85,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0
train,1,206,118,110024302.91921486,It's a Wonderful Life ,275720,PG,3180000,1946,8.6,1.37,5,1,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,0
train,1,264,98,84749884,Paranormal Activity 2 ,82133,R,3000000,2010,5.7,1.85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0
train,1,138,87,30000000,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,R,2200000,1985,5.4,1.85,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0
train,1,361,85,64423650,The Purge ,139329,R,3000000,2013,5.7,2.35,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,1,4,0
train,1,411,110,48056940,Sinister ,155153,R,3000000,2012,6.8,2.35,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
train,1,24,113,19184015,Martin Lawrence Live: Runteldat ,1466,R,3000000,2002,5.4,1.85,3,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
train,1,70,108,20798989.95284084,Cat on a Hot Tin Roof ,33741,Approved,3000000,1958,8.1,1.85,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0
train,1,78,95,99005771.90846677,Beneath the Planet of the Apes ,32378,G,3000000,1970,6.1,2.35,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
train,1,35,98,24629916,Air Bud ,12942,PG,3000000,1997,5.1,1.85,3,1,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11,6,0
train,1,158,86,19472057,Jason Lives: Friday the 13th Part VI ,25332,R,3000000,1986,5.9,1.85,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,1,1,0
train,1,16,100,15369573,Spaced Invaders ,2580,PG,3000000,1990,5.3,1.85,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0
train,1,67,120,28128383.28396074,Family Plot ,15293,PG,4490375,1976,6.8,1.85,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,12,3,0
train,0,183,125,25724017.577551756,The Apartment ,109335,Approved,3000000,1960,8.3,2.35,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0
train,1,112,91,15935068,Jason Goes to Hell: The Final Friday ,19331,R,2500000,1993,4.3,1.85,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0
train,1,64,128,22952706.296436604,Torn Curtain ,18656,Approved,6000000,1966,6.7,1.85,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
train,1,42,146,30742590.878408916,Elmer Gantry ,7998,Approved,3000000,1960,7.9,1.66,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
train,0,73,186,15191840.321910772,Judgment at Nuremberg ,44457,Not Rated,3000000,1961,8.3,1.75,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,0
train,1,16,94,9016377,Trippin' ,1004,R,8318490.551573572,1999,5.2,1.85,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0
train,0,91,126,9231201.10457881,Red River ,21316,Approved,3000000,1948,7.8,1.37,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,0
train,1,37,99,7059537,Phat Girlz ,8279,PG-13,3000000,2006,3,1.85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0
train,1,405,109,8114507,Before Midnight ,95362,R,3000000,2013,7.9,1.85,10,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
train,1,29,95,7888703,Teen Wolf Too ,8465,PG,3000000,1987,3.2,1.85,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
train,1,81,97,7282851,Phantasm II ,9502,R,3000000,1988,6.5,1.85,3,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0
train,1,75,90,5844929,Real Women Have Curves ,6000,PG-13,3000000,2002,7,1.85,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0
train,1,48,82,4142507,Whipped ,3665,R,3000000,2000,4.4,1.85,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0
train,1,33,109,4109095,Kama Sutra: A Tale of Love ,8239,R,3000000,1996,6,1.85,4,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0
train,1,133,90,4033268,Please Give ,9808,R,10166185.709674085,2010,6.6,2.35,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,1,0
train,1,104,89,11475903.264985614,Willy Wonka & the Chocolate Factory ,128334,G,3000000,1971,7.8,1.33,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
train,1,22,98,3902679,Warlock: The Armageddon ,3943,R,3000000,1993,5.3,1.66,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,2,1,0
train,1,30,95,3559990,8 Heads in a Duffel Bag ,8005,R,3000000,1997,5.3,1.85,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
train,1,112,94,9267055.68771181,Days of Heaven ,37594,PG,3000000,1978,8,1.85,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1,0
train,1,79,104,3287435,Thirteen Conversations About One Thing ,8603,R,4500000,2001,7.1,1.85,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,2,1
train,1,49,87,3071947,Jawbreaker ,18711,R,3500000,1999,5.4,1.85,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,23,1,1
train,1,42,108,2961991,Basquiat ,15885,R,3300000,1996,6.9,1.85,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,1,1
train,0,345,86,4063238,Frances Ha ,43982,R,3863233.2330493988,2012,7.4,1.85,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,2,0
train,1,148,134,3000000,Happiness ,55329,Not Rated,3000000,1998,7.8,1.85,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,8,2
train,1,23,89,2223990,DysFunktional Family ,761,R,3000000,2003,6.6,1.85,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0
train,1,254,102,1821983,Tusk ,31089,R,3000000,2014,5.4,2.35,11,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,8,2,2
train,1,19,110,2848578,Letters to God ,3942,PG,3500000,2010,6.3,1.78,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
train,1,65,102,6945203.566971873,Freeway ,22246,R,3000000,1996,6.9,1.85,1,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,2,0
train,1,152,99,1007535,Damsels in Distress ,7625,PG-13,46118848.03467599,2011,5.7,1.85,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,2,0
train,1,82,93,200803,Tim and Eric's Billion Dollar Movie ,7988,R,3000000,2012,5.3,1.78,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
train,1,63,88,143000,Chain Letter ,4122,R,5000000,2009,4.1,2.35,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
train,1,20,97,39852,Just Looking ,1238,R,3000000,1999,6.7,1.85,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0
train,1,14,80,11565.103905975768,My Big Fat Independent Movie ,1257,R,3000000,2005,3.3,1.78,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
train,1,121,90,21736984.29259639,The Deported ,62,PG-13,3000000,2009,6.2,1.85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,2,0
train,1,98,83,51725405.7830613,They Came Together ,16987,R,5650785.432826938,2014,5.5,1.85,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,1
train,1,29,80,32838075.476344284,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2978,R,3000000,2013,2.6,1.85,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
train,1,23,90,4213209.564524193,Never Back Down 2: The Beatdown ,13599,R,3000000,2011,5.8,1.85,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0
